row_id,Attack Type,split
row_039175,Malware,train
row_023008,DDoS,train
row_020537,Malware,train
row_038255,DDoS,train
row_001369,DDoS,train
row_010454,DDoS,train
row_035244,Intrusion,train
row_017333,Malware,train
row_011584,DDoS,train
row_004787,DDoS,train
row_038947,DDoS,train
row_028712,Intrusion,train
row_014413,DDoS,train
row_033177,Malware,train
row_032849,DDoS,train
row_015450,DDoS,train
row_006509,Intrusion,train
row_028998,DDoS,train
row_032356,DDoS,train
row_036457,Malware,train
row_011673,Malware,train
row_024556,Malware,train
row_023255,Intrusion,train
row_038076,Malware,train
row_010657,DDoS,train
row_011122,Malware,train
row_000857,Malware,train
row_017534,DDoS,train
row_013011,Malware,train
row_031534,Malware,train
row_032585,Intrusion,train
row_031411,DDoS,train
row_027966,DDoS,train
row_036923,Intrusion,train
row_020762,Intrusion,train
row_015155,Malware,train
row_018630,Intrusion,train
row_009502,DDoS,train
row_031689,Malware,train
row_034449,Malware,train
row_019611,Intrusion,train
row_001230,Malware,train
row_005836,Malware,train
row_028591,DDoS,train
row_014661,DDoS,train
row_019251,Intrusion,train
row_009664,DDoS,train
row_039184,Malware,train
row_007931,Malware,train
row_022126,Malware,train
row_026789,Intrusion,train
row_005944,DDoS,train
row_021621,Malware,train
row_039417,Malware,train
row_035469,Malware,train
row_032752,DDoS,train
row_028782,DDoS,train
row_029871,Malware,train
row_027745,DDoS,train
row_011835,Malware,train
row_019428,DDoS,train
row_030199,Intrusion,train
row_004209,Intrusion,train
row_020036,DDoS,train
row_002181,DDoS,train
row_031569,Malware,train
row_036584,Malware,train
row_011084,Intrusion,train
row_016942,DDoS,train
row_027599,Intrusion,train
row_035073,Intrusion,train
row_029040,Malware,train
row_027335,Intrusion,train
row_024964,Malware,train
row_031461,Intrusion,train
row_024724,Malware,train
row_005694,DDoS,train
row_032987,DDoS,train
row_009412,DDoS,train
row_029997,DDoS,train
row_013014,Intrusion,train
row_021822,Malware,train
row_008645,Intrusion,train
row_000945,Intrusion,train
row_032256,Malware,train
row_009372,DDoS,train
row_015896,Malware,train
row_032862,Intrusion,train
row_015071,DDoS,train
row_016740,DDoS,train
row_039897,DDoS,train
row_013565,Intrusion,train
row_019117,DDoS,train
row_027413,Intrusion,train
row_001921,Intrusion,train
row_003216,DDoS,train
row_035008,DDoS,train
row_028888,Malware,train
row_007392,DDoS,train
row_024885,Intrusion,train
row_008772,Malware,train
row_027528,DDoS,train
row_002343,Malware,train
row_029466,Intrusion,train
row_035598,Intrusion,train
row_010417,Intrusion,train
row_016174,Intrusion,train
row_004427,DDoS,train
row_001522,Malware,train
row_008716,Malware,train
row_012089,Malware,train
row_025737,DDoS,train
row_037690,Intrusion,train
row_023134,Intrusion,train
row_031146,DDoS,train
row_017101,Intrusion,train
row_001526,DDoS,train
row_005769,Malware,train
row_013300,Malware,train
row_011874,Malware,train
row_038021,Intrusion,train
row_018839,Malware,train
row_022752,DDoS,train
row_032441,Malware,train
row_016890,DDoS,train
row_015556,Intrusion,train
row_029249,DDoS,train
row_026415,Malware,train
row_030466,Intrusion,train
row_033965,Malware,train
row_007817,Intrusion,train
row_023156,Malware,train
row_009768,Intrusion,train
row_013373,Malware,train
row_026279,Malware,train
row_027079,DDoS,train
row_014447,Intrusion,train
row_013070,Intrusion,train
row_030545,Intrusion,train
row_007896,Intrusion,train
row_026845,Malware,train
row_027567,Intrusion,train
row_007502,DDoS,train
row_002575,Malware,train
row_017564,Intrusion,train
row_034954,Intrusion,train
row_015881,DDoS,train
row_004732,Malware,train
row_015917,Malware,train
row_004382,Malware,train
row_014643,Intrusion,train
row_015285,Malware,train
row_012526,Intrusion,train
row_001999,DDoS,train
row_000292,Malware,train
row_022744,Intrusion,train
row_009485,Intrusion,train
row_034012,Intrusion,train
row_035080,DDoS,train
row_036262,Intrusion,train
row_032856,Malware,train
row_015509,Intrusion,train
row_025004,DDoS,train
row_004012,Malware,train
row_003872,Intrusion,train
row_016815,Intrusion,train
row_039246,Intrusion,train
row_019368,DDoS,train
row_029330,Malware,train
row_036372,Malware,train
row_030874,DDoS,train
row_039693,DDoS,train
row_024315,Intrusion,train
row_023806,Intrusion,train
row_028756,DDoS,train
row_033441,Malware,train
row_036463,Malware,train
row_038116,Intrusion,train
row_013152,DDoS,train
row_021730,Intrusion,train
row_022769,DDoS,train
row_032828,Malware,train
row_016351,DDoS,train
row_037767,Malware,train
row_009269,DDoS,train
row_032813,DDoS,train
row_019617,DDoS,train
row_038022,Malware,train
row_019408,Malware,train
row_017050,DDoS,train
row_031969,Malware,train
row_029239,Malware,train
row_033083,Malware,train
row_024429,Intrusion,train
row_026999,Malware,train
row_013342,Malware,train
row_016891,DDoS,train
row_007074,Malware,train
row_013489,DDoS,train
row_017446,Malware,train
row_032058,Malware,train
row_035076,DDoS,train
row_009195,Malware,train
row_003619,Malware,train
row_031793,DDoS,train
row_022228,DDoS,train
row_034400,Intrusion,train
row_031924,Intrusion,train
row_003799,Malware,train
row_007019,Intrusion,train
row_038576,DDoS,train
row_030375,Intrusion,train
row_029875,DDoS,train
row_039556,Malware,train
row_009970,Malware,train
row_024259,DDoS,train
row_020780,DDoS,train
row_011143,DDoS,train
row_015778,DDoS,train
row_004547,Intrusion,train
row_033211,Malware,train
row_016955,Malware,train
row_027744,DDoS,train
row_021457,DDoS,train
row_018802,DDoS,train
row_014769,Intrusion,train
row_036403,DDoS,train
row_017765,Malware,train
row_018202,Intrusion,train
row_034691,DDoS,train
row_025131,Malware,train
row_030411,DDoS,train
row_036353,Malware,train
row_004701,Malware,train
row_015593,DDoS,train
row_025036,Intrusion,train
row_017426,Malware,train
row_038226,Intrusion,train
row_014073,DDoS,train
row_036636,Malware,train
row_027013,Malware,train
row_021709,Intrusion,train
row_033935,Malware,train
row_017909,Malware,train
row_026563,Malware,train
row_036946,Intrusion,train
row_035797,DDoS,train
row_024915,DDoS,train
row_016216,DDoS,train
row_037127,Intrusion,train
row_015832,Malware,train
row_025867,Intrusion,train
row_000855,Malware,train
row_026026,DDoS,train
row_010452,DDoS,train
row_010702,Malware,train
row_025804,Malware,train
row_001355,Malware,train
row_029381,Intrusion,train
row_016594,DDoS,train
row_003474,DDoS,train
row_002448,DDoS,train
row_034105,Intrusion,train
row_010356,Intrusion,train
row_019870,Intrusion,train
row_018256,Malware,train
row_014860,Malware,train
row_013025,Malware,train
row_013951,Intrusion,train
row_023833,Intrusion,train
row_038966,DDoS,train
row_006374,Malware,train
row_006109,Intrusion,train
row_015179,Intrusion,train
row_035840,Malware,train
row_012176,DDoS,train
row_028646,Malware,train
row_032691,Malware,train
row_000268,DDoS,train
row_034807,DDoS,train
row_027200,DDoS,train
row_006335,DDoS,train
row_035891,Intrusion,train
row_005960,Intrusion,train
row_025825,Malware,train
row_007673,Intrusion,train
row_000228,DDoS,train
row_020846,Intrusion,train
row_012167,DDoS,train
row_014521,Malware,train
row_001504,Malware,train
row_015407,Malware,train
row_008969,DDoS,train
row_039446,Intrusion,train
row_008202,DDoS,train
row_001698,DDoS,train
row_020795,DDoS,train
row_003711,DDoS,train
row_022748,Malware,train
row_024074,Intrusion,train
row_038217,Intrusion,train
row_033507,DDoS,train
row_005354,Malware,train
row_010635,DDoS,train
row_016628,DDoS,train
row_002051,Intrusion,train
row_013016,Intrusion,train
row_002172,Intrusion,train
row_034053,DDoS,train
row_021307,DDoS,train
row_008652,DDoS,train
row_019284,Intrusion,train
row_019831,Malware,train
row_038216,DDoS,train
row_000234,Malware,train
row_005524,Intrusion,train
row_005144,DDoS,train
row_038544,Intrusion,train
row_014490,Intrusion,train
row_003149,Intrusion,train
row_030132,Malware,train
row_028496,Intrusion,train
row_039434,Malware,train
row_008127,Intrusion,train
row_036277,DDoS,train
row_022183,DDoS,train
row_001965,DDoS,train
row_034296,Intrusion,train
row_010252,Malware,train
row_015375,DDoS,train
row_004716,Malware,train
row_026094,DDoS,train
row_024141,DDoS,train
row_023205,DDoS,train
row_023859,DDoS,train
row_023967,DDoS,train
row_037771,DDoS,train
row_020863,Malware,train
row_038697,Malware,train
row_027391,Intrusion,train
row_017107,Malware,train
row_011234,DDoS,train
row_007932,DDoS,train
row_012694,Intrusion,train
row_031388,DDoS,train
row_015622,DDoS,train
row_019089,Malware,train
row_037867,Malware,train
row_028494,DDoS,train
row_008155,DDoS,train
row_012710,Malware,train
row_000943,Malware,train
row_039572,Intrusion,train
row_008896,Malware,train
row_038185,Malware,train
row_013761,DDoS,train
row_017816,DDoS,train
row_031355,DDoS,train
row_025124,Malware,train
row_021670,Intrusion,train
row_011240,Malware,train
row_017995,DDoS,train
row_000884,Malware,train
row_038649,DDoS,train
row_017156,Malware,train
row_005372,Intrusion,train
row_012099,DDoS,train
row_009844,Intrusion,train
row_033408,DDoS,train
row_031405,DDoS,train
row_025672,DDoS,train
row_000715,Malware,train
row_008249,DDoS,train
row_025741,Malware,train
row_000096,Intrusion,train
row_039273,Malware,train
row_023754,Intrusion,train
row_000407,Malware,train
row_033128,Malware,train
row_012471,Malware,train
row_027253,DDoS,train
row_025956,Intrusion,train
row_039008,Malware,train
row_028912,Malware,train
row_026934,Intrusion,train
row_007161,DDoS,train
row_002163,Malware,train
row_020183,Malware,train
row_000677,Intrusion,train
row_026314,Malware,train
row_009772,DDoS,train
row_016277,Malware,train
row_037792,DDoS,train
row_003776,Malware,train
row_008098,DDoS,train
row_037930,Malware,train
row_028850,Intrusion,train
row_028482,Intrusion,train
row_014995,DDoS,train
row_019372,Malware,train
row_033820,DDoS,train
row_011934,Intrusion,train
row_024840,Intrusion,train
row_020754,Intrusion,train
row_000781,Malware,train
row_015908,Intrusion,train
row_021888,Intrusion,train
row_030539,Intrusion,train
row_008616,DDoS,train
row_020947,DDoS,train
row_021387,DDoS,train
row_035445,Malware,train
row_037371,DDoS,train
row_011503,DDoS,train
row_012693,Malware,train
row_038283,Intrusion,train
row_038929,Malware,train
row_037946,Intrusion,train
row_033585,Malware,train
row_000698,Malware,train
row_025674,Malware,train
row_013375,DDoS,train
row_007687,Intrusion,train
row_016846,DDoS,train
row_001463,DDoS,train
row_023997,Intrusion,train
row_004321,DDoS,train
row_019563,Intrusion,train
row_013289,Intrusion,train
row_003867,DDoS,train
row_023790,DDoS,train
row_035735,Intrusion,train
row_028087,Intrusion,train
row_015852,Intrusion,train
row_008941,Malware,train
row_023224,Intrusion,train
row_008125,DDoS,train
row_037159,DDoS,train
row_021145,Malware,train
row_000322,Malware,train
row_025340,Malware,train
row_035692,Malware,train
row_008327,DDoS,train
row_002648,DDoS,train
row_028408,Malware,train
row_019475,Malware,train
row_016677,Intrusion,train
row_014063,DDoS,train
row_022062,DDoS,train
row_036723,Malware,train
row_037142,DDoS,train
row_035628,Malware,train
row_024235,Intrusion,train
row_029428,Intrusion,train
row_021042,Malware,train
row_022243,Malware,train
row_006625,Malware,train
row_003507,Malware,train
row_002752,Intrusion,train
row_021156,Malware,train
row_001875,DDoS,train
row_000343,Malware,train
row_019315,Intrusion,train
row_002347,Intrusion,train
row_037183,DDoS,train
row_017112,Intrusion,train
row_023904,Intrusion,train
row_026892,Intrusion,train
row_031055,Malware,train
row_032306,Intrusion,train
row_010996,DDoS,train
row_025173,DDoS,train
row_038653,Malware,train
row_013841,DDoS,train
row_016663,Intrusion,train
row_037068,Intrusion,train
row_004458,Intrusion,train
row_028766,DDoS,train
row_002846,Intrusion,train
row_033977,Malware,train
row_034090,DDoS,train
row_033754,Malware,train
row_035329,DDoS,train
row_018944,DDoS,train
row_022207,Malware,train
row_008130,Malware,train
row_038242,DDoS,train
row_006588,Intrusion,train
row_036443,DDoS,train
row_035907,DDoS,train
row_019129,DDoS,train
row_019747,Malware,train
row_000154,Intrusion,train
row_013993,DDoS,train
row_017620,DDoS,train
row_007092,Intrusion,train
row_031810,Malware,train
row_033758,Malware,train
row_036254,Intrusion,train
row_037378,Malware,train
row_022713,DDoS,train
row_017713,Intrusion,train
row_023064,Malware,train
row_032428,DDoS,train
row_013936,Intrusion,train
row_011392,DDoS,train
row_034878,DDoS,train
row_010379,Malware,train
row_017889,Malware,train
row_010108,Intrusion,train
row_031698,Malware,train
row_006698,Malware,train
row_028093,DDoS,train
row_023252,Malware,train
row_025086,DDoS,train
row_011117,Intrusion,train
row_010581,Malware,train
row_020515,Intrusion,train
row_031389,Intrusion,train
row_020938,Intrusion,train
row_004724,DDoS,train
row_020129,DDoS,train
row_013715,Malware,train
row_034269,Intrusion,train
row_035250,DDoS,train
row_015347,DDoS,train
row_039275,Malware,train
row_039453,Intrusion,train
row_023138,Intrusion,train
row_017410,Intrusion,train
row_008995,Intrusion,train
row_022958,Intrusion,train
row_008638,Malware,train
row_024396,DDoS,train
row_012190,Malware,train
row_036210,Intrusion,train
row_019995,Intrusion,train
row_001689,Malware,train
row_020989,Malware,train
row_009299,Intrusion,train
row_010060,Malware,train
row_007786,DDoS,train
row_028502,Malware,train
row_033933,DDoS,train
row_024488,DDoS,train
row_038058,DDoS,train
row_008071,Intrusion,train
row_015157,Malware,train
row_002313,Intrusion,train
row_021497,Malware,train
row_007750,DDoS,train
row_014180,Malware,train
row_006424,Intrusion,train
row_024856,Intrusion,train
row_024003,Malware,train
row_009989,DDoS,train
row_013780,Intrusion,train
row_027205,DDoS,train
row_026501,Intrusion,train
row_025970,Malware,train
row_034535,DDoS,train
row_011880,Intrusion,train
row_000793,DDoS,train
row_035078,Intrusion,train
row_028930,Malware,train
row_036281,DDoS,train
row_032726,Intrusion,train
row_036569,Intrusion,train
row_038144,DDoS,train
row_021520,DDoS,train
row_031758,Intrusion,train
row_032045,Malware,train
row_010752,Malware,train
row_004350,DDoS,train
row_005382,DDoS,train
row_007553,Intrusion,train
row_019210,DDoS,train
row_037896,DDoS,train
row_017199,DDoS,train
row_022007,Intrusion,train
row_025630,DDoS,train
row_000887,DDoS,train
row_034149,Malware,train
row_014934,Intrusion,train
row_008343,Intrusion,train
row_015211,Malware,train
row_022411,Malware,train
row_026127,DDoS,train
row_039232,Intrusion,train
row_036696,Intrusion,train
row_024347,Intrusion,train
row_035669,Malware,train
row_039893,DDoS,train
row_005275,DDoS,train
row_018537,Intrusion,train
row_005698,DDoS,train
row_008121,Malware,train
row_030954,Intrusion,train
row_038000,Malware,train
row_006873,Malware,train
row_035936,Malware,train
row_014841,Intrusion,train
row_038290,Malware,train
row_018850,Malware,train
row_008486,Intrusion,train
row_014871,DDoS,train
row_011580,Malware,train
row_035924,Malware,train
row_032368,DDoS,train
row_012196,Intrusion,train
row_002062,Malware,train
row_029179,DDoS,train
row_001145,Malware,train
row_025069,DDoS,train
row_036155,Malware,train
row_006638,Intrusion,train
row_031249,Malware,train
row_014866,Intrusion,train
row_038986,Malware,train
row_031717,Malware,train
row_037696,DDoS,train
row_018027,Intrusion,train
row_010796,Malware,train
row_005614,Intrusion,train
row_019627,Intrusion,train
row_016817,Intrusion,train
row_012246,Intrusion,train
row_000796,DDoS,train
row_013407,Malware,train
row_018936,DDoS,train
row_015091,DDoS,train
row_026492,Intrusion,train
row_018175,DDoS,train
row_001050,Malware,train
row_024035,Intrusion,train
row_030837,DDoS,train
row_002639,DDoS,train
row_031834,Intrusion,train
row_010363,Malware,train
row_027351,Malware,train
row_028666,Malware,train
row_023590,DDoS,train
row_024702,Intrusion,train
row_016221,Intrusion,train
row_022309,DDoS,train
row_004053,DDoS,train
row_028633,Malware,train
row_008978,DDoS,train
row_034698,DDoS,train
row_002920,Malware,train
row_025381,DDoS,train
row_027758,Malware,train
row_033730,Intrusion,train
row_023118,DDoS,train
row_032746,DDoS,train
row_006726,Malware,train
row_032993,Intrusion,train
row_032536,Intrusion,train
row_029858,DDoS,train
row_025113,DDoS,train
row_033659,Intrusion,train
row_006653,DDoS,train
row_010334,Intrusion,train
row_035622,Malware,train
row_034093,Intrusion,train
